state,state_abbr,state_fips,county_code,msa_code,county_name
Minnesota,MN,27,009,41060,Benton
Minnesota,MN,27,011,2700003,Big Stone
Minnesota,MN,27,013,31860,Blue Earth
Minnesota,MN,27,015,2700004,Brown
Minnesota,MN,27,017,20260,Carlton
Minnesota,MN,27,019,33460,Carver
Minnesota,MN,27,021,2700001,Cass
Minnesota,MN,27,023,2700003,Chippewa
Minnesota,MN,27,025,33460,Chisago
Minnesota,MN,27,027,22020,Clay
Minnesota,MN,27,029,2700001,Clearwater
Minnesota,MN,27,031,2700002,Cook
Minnesota,MN,27,033,2700003,Cottonwood
Minnesota,MN,27,035,2700001,Crow Wing
Minnesota,MN,27,037,33460,Dakota
Minnesota,MN,27,039,40340,Dodge
Minnesota,MN,27,041,2700001,Douglas
Minnesota,MN,27,043,2700004,Faribault
Minnesota,MN,27,045,40340,Fillmore
Minnesota,MN,27,047,2700004,Freeborn
Minnesota,MN,27,049,2700004,Goodhue
Minnesota,MN,27,051,2700001,Grant
Minnesota,MN,27,053,33460,Hennepin
Minnesota,MN,27,055,29100,Houston
Minnesota,MN,27,057,2700001,Hubbard
Minnesota,MN,27,059,33460,Isanti
Minnesota,MN,27,061,2700002,Itasca
Minnesota,MN,27,063,2700003,Jackson
Minnesota,MN,27,065,2700002,Kanabec
Minnesota,MN,27,067,2700003,Kandiyohi
Minnesota,MN,27,069,2700001,Kittson
Minnesota,MN,27,071,2700002,Koochiching
Minnesota,MN,27,073,2700003,Lac qui Parle
Minnesota,MN,27,075,2700002,Lake
Minnesota,MN,27,077,2700001,Lake of the Woods
Minnesota,MN,27,079,33460,Le Sueur
Minnesota,MN,27,081,2700003,Lincoln
Minnesota,MN,27,083,2700003,Lyon
Minnesota,MN,27,087,2700003,Mahnomen
Minnesota,MN,27,089,2700001,Marshall
Minnesota,MN,27,091,2700001,Martin
Minnesota,MN,27,085,2700004,McLeod
Minnesota,MN,27,093,2700003,Meeker
Minnesota,MN,27,095,33460,Mille Lacs
Minnesota,MN,27,097,2700001,Morrison
Minnesota,MN,27,099,2700004,Mower
Minnesota,MN,27,101,2700003,Murray
Minnesota,MN,27,103,31860,Nicollet
Minnesota,MN,27,105,2700003,Nobles
Minnesota,MN,27,107,2700001,Norman
Minnesota,MN,27,109,40340,Olmsted
Minnesota,MN,27,111,2700001,Otter Tail
Minnesota,MN,27,113,2700001,Pennington
Minnesota,MN,27,115,2700002,Pine
Minnesota,MN,27,117,2700003,Pipestone
Minnesota,MN,27,119,24220,Polk
Minnesota,MN,27,121,2700001,Pope
Minnesota,MN,27,123,33460,Ramsey
Minnesota,MN,27,125,2700001,Red Lake
Minnesota,MN,27,127,2700003,Redwood
Minnesota,MN,27,129,2700003,Renville
Minnesota,MN,27,131,2700004,Rice
Minnesota,MN,27,133,43620,Rock
Minnesota,MN,27,135,2700001,Roseau
Minnesota,MN,27,139,20260,Scott
Minnesota,MN,27,141,33460,Sherburne
Minnesota,MN,27,143,33460,Sibley
Minnesota,MN,27,145,2700003,Stearns
Minnesota,MN,27,147,41060,Steele
Minnesota,MN,27,149,2700004,Stevens
Minnesota,MN,27,137,2700001,Saint Louis
Minnesota,MN,27,151,2700003,Swift
Minnesota,MN,27,153,2700001,Todd
Minnesota,MN,27,155,2700001,Traverse
Minnesota,MN,27,157,40340,Wabasha
Minnesota,MN,27,159,2700001,Wadena
Minnesota,MN,27,161,2700004,Waseca
Minnesota,MN,27,163,33460,Washington
Minnesota,MN,27,165,2700004,Watonwan
Minnesota,MN,27,167,2700001,Wilkin
Minnesota,MN,27,169,2700004,Winona
Minnesota,MN,27,171,33460,Wright
Minnesota,MN,27,173,2700003,Yellow Medicine
Mississippi,MS,28,001,2800007,Adams
Mississippi,MS,28,003,2800006,Alcorn
Mississippi,MS,28,005,2800007,Amite
Mississippi,MS,28,007,2800005,Attala
Mississippi,MS,28,009,32820,Benton
Mississippi,MS,28,011,2800005,Bolivar
Mississippi,MS,28,013,2800006,Calhoun
Mississippi,MS,28,015,2800005,Carroll
Mississippi,MS,28,017,2800006,Chickasaw
Mississippi,MS,28,019,2800006,Choctaw
Mississippi,MS,28,021,2800007,Claiborne
Mississippi,MS,28,023,2800008,Clarke
Mississippi,MS,28,025,2800006,Clay
Mississippi,MS,28,027,2800005,Coahoma
Mississippi,MS,28,029,27140,Copiah
Mississippi,MS,28,031,2800008,Covington
Mississippi,MS,28,033,32820,DeSoto
Mississippi,MS,28,035,25620,Forrest
Mississippi,MS,28,037,2800007,Franklin
Mississippi,MS,28,039,2800008,George
Mississippi,MS,28,041,2800008,Greene
Mississippi,MS,28,043,2800005,Grenada
Mississippi,MS,28,045,25060,Hancock
Mississippi,MS,28,047,25060,Harrison
Mississippi,MS,28,049,27140,Hinds
Mississippi,MS,28,051,27140,Holmes
Mississippi,MS,28,053,2800005,Humphreys
Mississippi,MS,28,055,2800005,Issaquena
Mississippi,MS,28,057,2800006,Itawamba
Mississippi,MS,28,059,25060,Jackson
Mississippi,MS,28,061,2800008,Jasper
Mississippi,MS,28,063,2800007,Jefferson
Mississippi,MS,28,065,2800007,Jefferson Davis
Mississippi,MS,28,067,2800008,Jones
Mississippi,MS,28,069,2800008,Kemper
Mississippi,MS,28,071,2800006,Lafayette
Mississippi,MS,28,073,25620,Lamar
Mississippi,MS,28,075,2800008,Lauderdale
Mississippi,MS,28,077,2800007,Lawrence
Mississippi,MS,28,079,2800005,Leake
Mississippi,MS,28,081,2800006,Lee
Mississippi,MS,28,083,2800005,Leflore
Mississippi,MS,28,085,2800007,Lincoln
Mississippi,MS,28,087,2800006,Lowndes
Mississippi,MS,28,089,27140,Madison
Mississippi,MS,28,091,2800007,Marion
Mississippi,MS,28,093,32820,Marshall
Mississippi,MS,28,095,2800006,Monroe
Mississippi,MS,28,097,2800005,Montgomery
Mississippi,MS,28,099,2800008,Neshoba
Mississippi,MS,28,101,2800008,Newton
Mississippi,MS,28,103,2800008,Noxubee
Mississippi,MS,28,105,2800006,Oktibbeha
Mississippi,MS,28,107,2800005,Panola
Mississippi,MS,28,109,2800008,Pearl River
Mississippi,MS,28,111,25620,Perry
Mississippi,MS,28,113,2800007,Pike
Mississippi,MS,28,115,2800006,Pontotoc
Mississippi,MS,28,117,2800006,Prentiss
Mississippi,MS,28,119,2800005,Quitman
Mississippi,MS,28,121,27140,Rankin
Mississippi,MS,28,123,27140,Scott
Mississippi,MS,28,125,2800005,Sharkey
Mississippi,MS,28,127,27140,Simpson
Mississippi,MS,28,129,2800008,Smith
Mississippi,MS,28,131,25060,Stone
Mississippi,MS,28,133,2800005,Sunflower
Mississippi,MS,28,135,2800005,Tallahatchie
Mississippi,MS,28,137,32820,Tate
Mississippi,MS,28,139,2800006,Tippah
Mississippi,MS,28,141,2800006,Tishomingo
Mississippi,MS,28,143,32820,Tunica
Mississippi,MS,28,145,2800006,Union
Mississippi,MS,28,147,2800007,Walthall
Mississippi,MS,28,149,2800007,Warren
Mississippi,MS,28,151,2800005,Washington
Mississippi,MS,28,153,2800008,Wayne
Mississippi,MS,28,155,2800006,Webster
Mississippi,MS,28,157,2800007,Wilkinson
Mississippi,MS,28,159,2800008,Winston
Mississippi,MS,28,161,2800005,Yalobusha
Mississippi,MS,28,163,27140,Yazoo
Missouri,MO,29,001,2900002,Adair
Missouri,MO,29,003,41140,Andrew
Missouri,MO,29,005,2900002,Atchison
Missouri,MO,29,007,2900002,Audrain
Missouri,MO,29,009,2900004,Barry
Missouri,MO,29,011,2900004,Barton
Missouri,MO,29,013,28140,Bates
Missouri,MO,29,015,2900001,Benton
Missouri,MO,29,017,16020,Bollinger
Missouri,MO,29,019,17860,Boone
Missouri,MO,29,021,41140,Buchanan
Missouri,MO,29,023,2900003,Butler
Missouri,MO,29,025,28140,Caldwell
Missouri,MO,29,027,27620,Callaway
Missouri,MO,29,029,2900001,Camden
Missouri,MO,29,031,16020,Cape Girardeau
Missouri,MO,29,033,2900002,Carroll
Missouri,MO,29,035,2900003,Carter
Missouri,MO,29,037,28140,Cass
Missouri,MO,29,039,2900004,Cedar
Missouri,MO,29,041,2900002,Chariton
Missouri,MO,29,043,44180,Christian
Missouri,MO,29,045,2900002,Clark
Missouri,MO,29,047,28140,Clay
Missouri,MO,29,049,28140,Clinton
Missouri,MO,29,051,27620,Cole
Missouri,MO,29,053,17860,Cooper
Missouri,MO,29,055,2900001,Crawford
Missouri,MO,29,057,2900004,Dade
Missouri,MO,29,059,44180,Dallas
Missouri,MO,29,061,2900002,Daviess
Missouri,MO,29,063,41140,DeKalb
Missouri,MO,29,065,2900001,Dent
Missouri,MO,29,067,2900003,Douglas
Missouri,MO,29,069,2900003,Dunklin
Missouri,MO,29,071,41180,Franklin
Missouri,MO,29,073,2900001,Gasconade
Missouri,MO,29,075,2900002,Gentry
Missouri,MO,29,077,44180,Greene
Missouri,MO,29,079,2900002,Grundy
Missouri,MO,29,081,2900002,Harrison
Missouri,MO,29,083,2900001,Henry
Missouri,MO,29,085,2900001,Hickory
Missouri,MO,29,087,2900002,Holt
Missouri,MO,29,089,17860,Howard
Missouri,MO,29,091,2900003,Howell
Missouri,MO,29,093,2900003,Iron
Missouri,MO,29,095,28140,Jackson
Missouri,MO,29,097,27900,Jasper
Missouri,MO,29,099,41180,Jefferson
Missouri,MO,29,101,2900001,Johnson
Missouri,MO,29,103,2900002,Knox
Missouri,MO,29,105,2900001,Laclede
Missouri,MO,29,107,28140,Lafayette
Missouri,MO,29,109,2900004,Lawrence
Missouri,MO,29,111,2900002,Lewis
Missouri,MO,29,113,41180,Lincoln
Missouri,MO,29,115,2900002,Linn
Missouri,MO,29,117,2900002,Livingston
Missouri,MO,29,121,2900004,Macon
Missouri,MO,29,123,2900002,Madison
Missouri,MO,29,125,2900003,Maries
Missouri,MO,29,127,2900001,Marion
Missouri,MO,29,119,2900002,McDonald
Missouri,MO,29,129,2900002,Mercer
Missouri,MO,29,131,2900001,Miller
Missouri,MO,29,133,2900003,Mississippi
Missouri,MO,29,135,27620,Moniteau
Missouri,MO,29,137,2900002,Monroe
Missouri,MO,29,139,2900002,Montgomery
Missouri,MO,29,141,2900001,Morgan
Missouri,MO,29,143,2900003,New Madrid
Missouri,MO,29,145,27900,Newton
Missouri,MO,29,147,2900002,Nodaway
Missouri,MO,29,149,2900003,Oregon
Missouri,MO,29,151,27620,Osage
Missouri,MO,29,153,2900003,Ozark
Missouri,MO,29,155,2900003,Pemiscot
Missouri,MO,29,157,2900003,Perry
Missouri,MO,29,159,2900001,Pettis
Missouri,MO,29,161,2900001,Phelps
Missouri,MO,29,163,2900002,Pike
Missouri,MO,29,165,28140,Platte
Missouri,MO,29,167,44180,Polk
Missouri,MO,29,169,2900001,Pulaski
Missouri,MO,29,171,2900002,Putnam
Missouri,MO,29,173,2900002,Ralls
Missouri,MO,29,175,2900002,Randolph
Missouri,MO,29,177,28140,Ray
Missouri,MO,29,179,2900003,Reynolds
Missouri,MO,29,181,2900003,Ripley
Missouri,MO,29,195,41180,Saline
Missouri,MO,29,197,2900001,Schuyler
Missouri,MO,29,199,2900003,Scotland
Missouri,MO,29,201,2900003,Scott
Missouri,MO,29,203,41180,Shannon
Missouri,MO,29,205,2900001,Shelby
Missouri,MO,29,183,2900002,Saint Charles
Missouri,MO,29,185,2900002,Saint Clair
Missouri,MO,29,186,2900003,Ste. Genevieve
Missouri,MO,29,187,2900003,Saint Francois
Missouri,MO,29,510,2900002,Saint Louis city
Missouri,MO,29,189,2900003,Saint Louis
Missouri,MO,29,207,2900004,Stoddard
Missouri,MO,29,209,2900002,Stone
Missouri,MO,29,211,2900004,Sullivan
Missouri,MO,29,213,2900003,Taney
Missouri,MO,29,215,2900004,Texas
Missouri,MO,29,217,41180,Vernon
Missouri,MO,29,219,2900003,Warren
Missouri,MO,29,221,2900003,Washington
Missouri,MO,29,223,44180,Wayne
Missouri,MO,29,225,2900002,Webster
Missouri,MO,29,227,2900003,Worth
Missouri,MO,29,229,41180,Wright
Montana,MT,30,001,3000003,Beaverhead
Montana,MT,30,003,3000006,Big Horn
Montana,MT,30,005,3000006,Blaine
Montana,MT,30,007,25740,Broadwater
Montana,MT,30,009,13740,Carbon
Montana,MT,30,011,3000006,Carter
Montana,MT,30,013,24500,Cascade
Montana,MT,30,015,3000006,Chouteau
Montana,MT,30,017,3000006,Custer
Montana,MT,30,019,3000006,Daniels
Montana,MT,30,021,3000006,Dawson
Montana,MT,30,023,3000003,Deer Lodge
Montana,MT,30,025,3000006,Fallon
Montana,MT,30,027,3000006,Fergus
Montana,MT,30,029,3000004,Flathead
Montana,MT,30,031,14580,Gallatin
Montana,MT,30,033,3000006,Garfield
Montana,MT,30,035,3000006,Glacier
Montana,MT,30,037,3000006,Golden Valley
Montana,MT,30,039,3000003,Granite
Montana,MT,30,041,3000006,Hill
Montana,MT,30,043,25740,Jefferson
Montana,MT,30,045,3000006,Judith Basin
Montana,MT,30,047,3000004,Lake
Montana,MT,30,049,25740,Lewis and Clark
Montana,MT,30,051,3000006,Liberty
Montana,MT,30,053,3000004,Lincoln
Montana,MT,30,057,3000006,Madison
Montana,MT,30,055,3000003,McCone
Montana,MT,30,059,3000003,Meagher
Montana,MT,30,061,33540,Mineral
Montana,MT,30,063,33540,Missoula
Montana,MT,30,065,3000006,Musselshell
Montana,MT,30,067,3000003,Park
Montana,MT,30,069,3000006,Petroleum
Montana,MT,30,071,3000006,Phillips
Montana,MT,30,073,3000006,Pondera
Montana,MT,30,075,3000006,Powder River
Montana,MT,30,077,3000003,Powell
Montana,MT,30,079,3000006,Prairie
Montana,MT,30,081,3000004,Ravalli
Montana,MT,30,083,3000006,Richland
Montana,MT,30,085,3000006,Roosevelt
Montana,MT,30,087,3000006,Rosebud
Montana,MT,30,089,3000004,Sanders
Montana,MT,30,091,3000006,Sheridan
Montana,MT,30,093,3000003,Silver Bow
Montana,MT,30,095,13740,Stillwater
Montana,MT,30,097,3000003,Sweet Grass
Montana,MT,30,099,3000006,Teton
Montana,MT,30,101,3000006,Toole
Montana,MT,30,103,3000006,Treasure
Montana,MT,30,105,3000006,Valley
Montana,MT,30,107,3000006,Wheatland
Montana,MT,30,109,3000006,Wibaux
Montana,MT,30,111,13740,Yellowstone
Nebraska,NE,31,001,3100006,Adams
Nebraska,NE,31,003,3100003,Antelope
Nebraska,NE,31,005,3100006,Arthur
Nebraska,NE,31,007,3100001,Banner
Nebraska,NE,31,009,3100006,Blaine
Nebraska,NE,31,011,3100003,Boone
Nebraska,NE,31,013,3100001,Box Butte
Nebraska,NE,31,015,3100001,Boyd
Nebraska,NE,31,017,3100001,Brown
Nebraska,NE,31,019,3100006,Buffalo
Nebraska,NE,31,021,3100003,Burt
Nebraska,NE,31,023,3100003,Butler
Nebraska,NE,31,025,36540,Cass
Nebraska,NE,31,027,3100003,Cedar
Nebraska,NE,31,029,3100006,Chase
Nebraska,NE,31,031,3100006,Cherry
Nebraska,NE,31,033,3100001,Cheyenne
Nebraska,NE,31,035,3100006,Clay
Nebraska,NE,31,037,3100003,Colfax
Nebraska,NE,31,039,3100003,Cuming
Nebraska,NE,31,041,3100006,Custer
Nebraska,NE,31,043,43580,Dakota
Nebraska,NE,31,045,3100001,Dawes
Nebraska,NE,31,047,3100006,Dawson
Nebraska,NE,31,049,3100001,Deuel
Nebraska,NE,31,051,3100003,Dixon
Nebraska,NE,31,053,3100003,Dodge
Nebraska,NE,31,055,36540,Douglas
Nebraska,NE,31,057,3100006,Dundy
Nebraska,NE,31,059,3100006,Fillmore
Nebraska,NE,31,061,3100006,Franklin
Nebraska,NE,31,063,3100006,Frontier
Nebraska,NE,31,065,3100006,Furnas
Nebraska,NE,31,067,3100006,Gage
Nebraska,NE,31,069,3100001,Garden
Nebraska,NE,31,071,3100001,Garfield
Nebraska,NE,31,073,3100006,Gosper
Nebraska,NE,31,075,3100006,Grant
Nebraska,NE,31,077,3100006,Greeley
Nebraska,NE,31,079,24260,Hall
Nebraska,NE,31,081,3100006,Hamilton
Nebraska,NE,31,083,3100006,Harlan
Nebraska,NE,31,085,3100006,Hayes
Nebraska,NE,31,087,3100006,Hitchcock
Nebraska,NE,31,089,3100001,Holt
Nebraska,NE,31,091,3100006,Hooker
Nebraska,NE,31,093,24260,Howard
Nebraska,NE,31,095,3100006,Jefferson
Nebraska,NE,31,097,3100006,Johnson
Nebraska,NE,31,099,3100006,Kearney
Nebraska,NE,31,101,3100006,Keith
Nebraska,NE,31,103,3100001,Keya Paha
Nebraska,NE,31,105,3100001,Kimball
Nebraska,NE,31,107,3100003,Knox
Nebraska,NE,31,109,30700,Lancaster
Nebraska,NE,31,111,3100006,Lincoln
Nebraska,NE,31,113,3100006,Logan
Nebraska,NE,31,115,3100001,Loup
Nebraska,NE,31,119,3100006,Madison
Nebraska,NE,31,117,3100003,McPherson
Nebraska,NE,31,121,24260,Merrick
Nebraska,NE,31,123,3100001,Morrill
Nebraska,NE,31,125,3100003,Nance
Nebraska,NE,31,127,3100006,Nemaha
Nebraska,NE,31,129,3100006,Nuckolls
Nebraska,NE,31,131,3100006,Otoe
Nebraska,NE,31,133,3100006,Pawnee
Nebraska,NE,31,135,3100006,Perkins
Nebraska,NE,31,137,3100006,Phelps
Nebraska,NE,31,139,3100003,Pierce
Nebraska,NE,31,141,3100003,Platte
Nebraska,NE,31,143,3100003,Polk
Nebraska,NE,31,145,3100006,Red Willow
Nebraska,NE,31,147,3100006,Richardson
Nebraska,NE,31,149,3100001,Rock
Nebraska,NE,31,151,3100006,Saline
Nebraska,NE,31,153,36540,Sarpy
Nebraska,NE,31,155,36540,Saunders
Nebraska,NE,31,157,3100001,Scotts Bluff
Nebraska,NE,31,159,30700,Seward
Nebraska,NE,31,161,3100001,Sheridan
Nebraska,NE,31,163,3100006,Sherman
Nebraska,NE,31,165,3100001,Sioux
Nebraska,NE,31,167,3100003,Stanton
Nebraska,NE,31,169,3100006,Thayer
Nebraska,NE,31,171,3100006,Thomas
Nebraska,NE,31,173,3100003,Thurston
Nebraska,NE,31,175,3100006,Valley
Nebraska,NE,31,177,36540,Washington
Nebraska,NE,31,179,3100003,Wayne
Nebraska,NE,31,181,3100006,Webster
Nebraska,NE,31,183,3100003,Wheeler
Nebraska,NE,31,185,3100006,York
Nevada,NV,32,510,3200006,Carson City
Nevada,NV,32,001,29820,Churchill
Nevada,NV,32,003,3200006,Clark
Nevada,NV,32,005,3200006,Douglas
Nevada,NV,32,007,3200006,Elko
Nevada,NV,32,009,3200006,Esmeralda
Nevada,NV,32,011,3200006,Eureka
Nevada,NV,32,013,3200006,Humboldt
Nevada,NV,32,015,3200006,Lander
Nevada,NV,32,017,39900,Lincoln
Nevada,NV,32,019,3200006,Lyon
Nevada,NV,32,021,3200006,Mineral
Nevada,NV,32,023,3200006,Nye
Nevada,NV,32,027,39900,Pershing
Nevada,NV,32,029,39900,Storey
Nevada,NV,32,031,3200006,Washoe
Nevada,NV,32,033,16180,White Pine
New Hampshire,NH,33,001,3300002,Belknap
New Hampshire,NH,33,003,3300001,Carroll
New Hampshire,NH,33,005,3300006,Cheshire
New Hampshire,NH,33,007,3300001,Coos
New Hampshire,NH,33,009,3300001,Grafton
New Hampshire,NH,33,011,31700,Hillsborough
New Hampshire,NH,33,013,3300002,Merrimack
New Hampshire,NH,33,015,14460,Rockingham
New Hampshire,NH,33,017,14460,Strafford
New Hampshire,NH,33,019,3300006,Sullivan
New Jersey,NJ,34,001,12100,Atlantic
New Jersey,NJ,34,003,35620,Bergen
New Jersey,NJ,34,005,37980,Burlington
New Jersey,NJ,34,007,37980,Camden
New Jersey,NJ,34,009,12100,Cape May
New Jersey,NJ,34,011,47220,Cumberland
New Jersey,NJ,34,013,35620,Essex
New Jersey,NJ,34,015,37980,Gloucester
New Jersey,NJ,34,017,35620,Hudson
New Jersey,NJ,34,019,35620,Hunterdon
New Jersey,NJ,34,021,45940,Mercer
New Jersey,NJ,34,023,35620,Middlesex
New Jersey,NJ,34,025,35620,Monmouth
New Jersey,NJ,34,027,35620,Morris
New Jersey,NJ,34,029,35620,Ocean
New Jersey,NJ,34,031,35620,Passaic
New Jersey,NJ,34,033,37980,Salem
New Jersey,NJ,34,035,35620,Somerset
New Jersey,NJ,34,037,35620,Sussex
New Jersey,NJ,34,039,35620,Union
New Jersey,NJ,34,041,10900,Warren
New Mexico,NM,35,001,10740,Bernalillo
New Mexico,NM,35,003,3500006,Catron
New Mexico,NM,35,005,3500007,Chaves
New Mexico,NM,35,006,3500006,Cibola
New Mexico,NM,35,007,3500006,Colfax
New Mexico,NM,35,009,3500007,Curry
New Mexico,NM,35,011,3500007,De Baca
New Mexico,NM,35,013,29740,Doña Ana
New Mexico,NM,35,015,3500007,Eddy
New Mexico,NM,35,017,3500007,Grant
New Mexico,NM,35,019,3500007,Guadalupe
New Mexico,NM,35,021,3500007,Harding
New Mexico,NM,35,023,3500007,Hidalgo
New Mexico,NM,35,025,3500007,Lea
New Mexico,NM,35,027,3500007,Lincoln
New Mexico,NM,35,028,3500006,Los Alamos
New Mexico,NM,35,029,3500007,Luna
New Mexico,NM,35,031,3500006,McKinley
New Mexico,NM,35,033,3500006,Mora
New Mexico,NM,35,035,3500007,Otero
New Mexico,NM,35,037,3500007,Quay
New Mexico,NM,35,039,3500006,Rio Arriba
New Mexico,NM,35,041,3500007,Roosevelt
New Mexico,NM,35,043,10740,Sandoval
New Mexico,NM,35,045,22140,San Juan
New Mexico,NM,35,047,3500006,San Miguel
New Mexico,NM,35,049,42140,Santa Fe
New Mexico,NM,35,051,3500007,Sierra
New Mexico,NM,35,053,3500007,Socorro
New Mexico,NM,35,055,3500006,Taos
New Mexico,NM,35,057,10740,Torrance
New Mexico,NM,35,059,3500007,Union
New Mexico,NM,35,061,10740,Valencia
New York,NY,36,001,10580,Albany
New York,NY,36,003,3600004,Allegany
New York,NY,36,005,35620,Bronx
New York,NY,36,007,13780,Broome
New York,NY,36,009,3600004,Cattaraugus
New York,NY,36,011,3600006,Cayuga
New York,NY,36,013,3600004,Chautauqua
New York,NY,36,015,21300,Chemung
New York,NY,36,017,3600006,Chenango
New York,NY,36,019,3600001,Clinton
New York,NY,36,021,3600006,Columbia
New York,NY,36,023,3600006,Cortland
New York,NY,36,025,3600006,Delaware
New York,NY,36,027,28880,Dutchess
New York,NY,36,029,15380,Erie
New York,NY,36,031,3600001,Essex
New York,NY,36,033,3600001,Franklin
New York,NY,36,035,3600001,Fulton
New York,NY,36,037,3600004,Genesee
New York,NY,36,039,3600006,Greene
New York,NY,36,041,3600001,Hamilton
New York,NY,36,043,46540,Herkimer
New York,NY,36,045,48060,Jefferson
New York,NY,36,047,35620,Kings
New York,NY,36,049,3600001,Lewis
New York,NY,36,051,40380,Livingston
New York,NY,36,053,45060,Madison
New York,NY,36,055,40380,Monroe
New York,NY,36,057,3600001,Montgomery
New York,NY,36,059,35620,Nassau
New York,NY,36,061,35620,New York
New York,NY,36,063,15380,Niagara
New York,NY,36,065,46540,Oneida
New York,NY,36,067,45060,Onondaga
New York,NY,36,069,40380,Ontario
New York,NY,36,071,28880,Orange
New York,NY,36,073,40380,Orleans
New York,NY,36,075,45060,Oswego
New York,NY,36,077,3600006,Otsego
New York,NY,36,079,35620,Putnam
New York,NY,36,081,35620,Queens
New York,NY,36,083,10580,Rensselaer
New York,NY,36,085,35620,Richmond
New York,NY,36,087,35620,Rockland
New York,NY,36,091,3600001,Saratoga
New York,NY,36,093,10580,Schenectady
New York,NY,36,095,10580,Schoharie
New York,NY,36,097,10580,Schuyler
New York,NY,36,099,3600004,Seneca
New York,NY,36,101,3600004,Steuben
New York,NY,36,089,3600004,Saint Lawrence
New York,NY,36,103,35620,Suffolk
New York,NY,36,105,3600006,Sullivan
New York,NY,36,107,13780,Tioga
New York,NY,36,109,27060,Tompkins
New York,NY,36,111,28740,Ulster
New York,NY,36,113,24020,Warren
New York,NY,36,115,24020,Washington
New York,NY,36,117,40380,Wayne
New York,NY,36,119,35620,Westchester
New York,NY,36,121,3600004,Wyoming
New York,NY,36,123,3600004,Yates
North Carolina,NC,37,001,15500,Alamance
North Carolina,NC,37,003,25860,Alexander
North Carolina,NC,37,005,3700003,Alleghany
North Carolina,NC,37,007,16740,Anson
North Carolina,NC,37,009,3700003,Ashe
North Carolina,NC,37,011,3700003,Avery
North Carolina,NC,37,013,3700001,Beaufort
North Carolina,NC,37,015,3700001,Bertie
North Carolina,NC,37,017,3700002,Bladen
North Carolina,NC,37,019,48900,Brunswick
North Carolina,NC,37,021,11700,Buncombe
North Carolina,NC,37,023,25860,Burke
North Carolina,NC,37,025,16740,Cabarrus
North Carolina,NC,37,027,25860,Caldwell
North Carolina,NC,37,029,47260,Camden
North Carolina,NC,37,031,3700001,Carteret
North Carolina,NC,37,033,3700002,Caswell
North Carolina,NC,37,035,25860,Catawba
North Carolina,NC,37,037,20500,Chatham
North Carolina,NC,37,039,3700003,Cherokee
North Carolina,NC,37,041,3700001,Chowan
North Carolina,NC,37,043,3700003,Clay
North Carolina,NC,37,045,3700003,Cleveland
North Carolina,NC,37,047,3700002,Columbus
North Carolina,NC,37,049,3700001,Craven
North Carolina,NC,37,051,22180,Cumberland
North Carolina,NC,37,053,47260,Currituck
North Carolina,NC,37,055,3700001,Dare
North Carolina,NC,37,057,49180,Davidson
North Carolina,NC,37,059,49180,Davie
North Carolina,NC,37,061,3700001,Duplin
North Carolina,NC,37,063,20500,Durham
North Carolina,NC,37,065,40580,Edgecombe
North Carolina,NC,37,067,49180,Forsyth
North Carolina,NC,37,069,39580,Franklin
North Carolina,NC,37,071,16740,Gaston
North Carolina,NC,37,073,47260,Gates
North Carolina,NC,37,075,3700003,Graham
North Carolina,NC,37,077,3700002,Granville
North Carolina,NC,37,079,3700001,Greene
North Carolina,NC,37,081,24660,Guilford
North Carolina,NC,37,083,3700001,Halifax
North Carolina,NC,37,085,3700002,Harnett
North Carolina,NC,37,087,3700003,Haywood
North Carolina,NC,37,089,11700,Henderson
North Carolina,NC,37,091,3700001,Hertford
North Carolina,NC,37,093,22180,Hoke
North Carolina,NC,37,095,3700001,Hyde
North Carolina,NC,37,097,16740,Iredell
North Carolina,NC,37,099,3700003,Jackson
North Carolina,NC,37,101,39580,Johnston
North Carolina,NC,37,103,3700001,Jones
North Carolina,NC,37,105,3700002,Lee
North Carolina,NC,37,107,3700001,Lenoir
North Carolina,NC,37,109,16740,Lincoln
North Carolina,NC,37,113,3700003,Macon
North Carolina,NC,37,115,3700003,Madison
North Carolina,NC,37,117,11700,Martin
North Carolina,NC,37,111,3700001,McDowell
North Carolina,NC,37,119,16740,Mecklenburg
North Carolina,NC,37,121,3700003,Mitchell
North Carolina,NC,37,123,3700002,Montgomery
North Carolina,NC,37,125,38240,Moore
North Carolina,NC,37,127,40580,Nash
North Carolina,NC,37,129,48900,New Hanover
North Carolina,NC,37,131,3700001,Northampton
North Carolina,NC,37,133,27340,Onslow
North Carolina,NC,37,135,20500,Orange
North Carolina,NC,37,137,3700001,Pamlico
North Carolina,NC,37,139,3700001,Pasquotank
North Carolina,NC,37,141,48900,Pender
North Carolina,NC,37,143,3700001,Perquimans
North Carolina,NC,37,145,20500,Person
North Carolina,NC,37,147,24780,Pitt
North Carolina,NC,37,149,3700003,Polk
North Carolina,NC,37,151,24660,Randolph
North Carolina,NC,37,153,3700002,Richmond
North Carolina,NC,37,155,3700002,Robeson
North Carolina,NC,37,157,24660,Rockingham
North Carolina,NC,37,159,16740,Rowan
North Carolina,NC,37,161,3700003,Rutherford
North Carolina,NC,37,163,3700002,Sampson
North Carolina,NC,37,165,3700002,Scotland
North Carolina,NC,37,167,3700002,Stanly
North Carolina,NC,37,169,49180,Stokes
North Carolina,NC,37,171,3700003,Surry
North Carolina,NC,37,173,3700003,Swain
